お仕事No.,応募数 合計
2203551308,0.73093504
2203546600,2.2363749
2203526516,0.7065102
2203516192,0.3921303
2203505481,1.9242122
2203539342,1.7836704
2203553728,1.5350808
2203559708,0.46042407
2203559408,1.2135028
2203555633,0.47723454
2203558672,0.424405
2203559311,0.86146
2203493732,1.2778411
2203521177,1.0278072
2203559072,0.9103403
2203536923,0.7350664
2203544600,1.5852439
2203537208,0.35440272
2203559431,0.7895328
2203558069,0.12467873
2203543492,1.4392803
2203528382,1.4614346
2203490372,2.3417282
2203553404,0.5427869
2203556405,1.4655275
2203557773,1.1461056
2203517069,2.814183
2203558375,0.5005065
2203548832,0.33681965
2203556721,0.75482005
2203555367,0.3278169
2203550740,1.0102167
2203556805,1.0651512
2203558247,1.7556257
2203529373,2.0155406
2203555759,1.466321
2203552507,1.6472943
2203526249,0.8394896
2203558978,0.48788345
2203485986,1.6480535
2203552678,1.0056826
2203482084,0.63496345
2203557975,0.7453183
2203506122,1.2323574
2203543130,1.6254265
2203531125,2.514487
2203537714,1.0808206
2203512320,2.0989985
2203556876,1.5635347
2203559960,0.9120082
2203558581,0.5924327
2203549503,0.24056631
2203539533,1.4831367
2203504099,1.3022413
2203521163,1.3000516
2203548070,0.61980504
2203547727,1.1685641
2203551817,1.2910206
2203456354,1.1728945
2203555568,0.95744073
2203558365,0.9012747
2203548609,1.420263
2203555205,0.69470495
2203551593,1.0879463
2203523845,1.5234834
2203536828,1.1984919
2203559400,1.349731
2203552271,1.3484563
2203559030,2.2375233
2203557511,1.7867621
2203559918,0.5779104
2203529052,2.288603
2203541977,1.7722888
2203548166,1.473191
2203508498,1.2976679
2203544266,1.5371124
2203559157,0.49969587
2203551846,0.6586564
2203557952,0.37363717
2203537524,0.16588137
2203526654,2.027955
2203543743,1.7507658
2203560023,0.65602493
2203524319,0.6465655
2203559440,0.4568497
2203551549,1.6001525
2203553551,0.6041842
2203546287,0.32624638
2203465599,2.5712457
2203509562,1.2987695
2203558894,1.0613432
2203554790,0.59228885
2203557095,0.9615508
2203558970,0.95589566
2203527260,1.9118279
2203555917,0.604699
2203551251,1.1431577
2203482674,1.0113556
2203557736,0.5252265
2203526057,1.0376614
2203540404,1.946711
2203536042,0.22543195
2203535595,1.3165846
2203549461,0.19882742
2203559081,1.0791814
2203559837,0.55520666
2203548827,0.2118082
2203530478,2.4946146
2203558285,0.83742726
2203553081,0.82421124
2203518798,0.37238914
2203543552,1.468352
2203559123,0.73525965
2203555637,0.584172
2203552948,0.68034005
2203553994,0.51455563
2203539620,1.1924198
2203558606,1.3870819
2203559294,0.9245831
2203534113,0.49835455
2203522648,0.6347514
2203475337,1.796985
2203546472,0.9564685
2203555627,0.8228818
2203557490,0.46009526
2203557525,0.6266749
2203557478,1.365624
2203557757,0.8798086
2203559854,0.39437878
2203555924,2.1321912
2203540727,0.62693167
2203529579,2.0326831
2203557314,0.5523844
2203543274,0.5851762
2203542056,1.341037
2203553234,0.9515494
2203557602,0.66192997
2203543660,1.3889971
2203559022,1.257443
2203559380,0.30546266
2203556112,0.7904241
2203546486,0.41235948
2203514164,0.5552363
2203556194,0.5925299
2203469907,1.7712214
2203516439,1.722545
2203559877,0.4077795
2203558587,0.59008825
2203556081,0.4007172
2203539792,0.9709567
2203550991,0.82864517
2203539501,0.16984496
2203525758,0.7033175
2203549053,0.8798086
2203531586,1.587743
2203535877,1.2448246
2203556979,0.74603623
2203559459,0.6185581
2203542731,1.4835672
2203559406,0.57181776
2203559615,0.44195116
2203559941,0.43918243
2203506697,1.3570147
2203555403,1.6629615
2203524536,0.120090365
2203554563,0.9755123
2203527460,1.2504852
2203559075,0.28226614
2203503541,1.0655637
2203545613,0.6429734
2203527273,1.4166696
2203559744,1.0938259
2203558556,1.0859556
2203513202,1.2076873
2203559899,0.44449314
2203559115,0.41969386
2203559211,0.39486012
2203559482,0.2902085
2203523505,0.26856393
2203506216,0.47843295
2203542350,2.2632658
2203559339,0.719419
2203522439,1.5792699
2203554486,0.7464165
2203556373,0.2227884
2203556760,0.39982447
2203505364,0.79282606
2203524806,1.2796948
2203557581,0.1972337
2203507681,0.47586662
2203551358,1.1940458
2203559367,1.3169498
2203508367,1.4088944
2203558431,0.9520043
2203535000,0.6380975
2203533207,0.5096046
2203550112,0.9699012
2203543569,1.6949027
2203559865,0.20249179
2203537305,0.7855802
2203559643,0.5808161
2203553957,0.5802063
2203548372,0.4007172
2203555713,0.99810845
2203537434,1.6724305
2203509817,0.27310216
2203557320,0.8036785
2203542564,0.5594638
2203523823,1.4779253
2203547782,1.0785942
2203558893,0.301572
2203458790,0.43618086
2203527092,1.5602717
2203519871,0.6166045
2203532497,0.7925354
2203511183,1.9545817
2203554078,1.0156035
2203554460,1.0228813
2203547835,0.91699004
2203550228,0.7801338
2203538439,0.6897458
2203483712,0.91316867
2203556748,0.26129308
2203526613,1.6800225
2203549194,1.1313982
2203528287,1.3333964
2203532110,1.3058965
2203548501,1.6782871
2203549116,1.1376476
2203558575,1.1005471
2203543239,0.7247834
2203523230,0.58095336
2203558050,0.40643376
2203558982,0.2576422
2203551902,0.60570186
2203555570,0.7704532
2203558910,0.64313984
2203558938,0.64313877
2203557198,0.76101303
2203496246,2.4462342
2203523813,0.7808968
2203554046,0.32060847
2203505049,1.1268483
2203553237,0.9307153
2203557075,0.880546
2203556406,1.0290521
2203532048,1.1215596
2203549151,0.8533547
2203545207,0.7889641
2203549069,0.76175153
2203513808,0.7512994
2203469528,2.4430375
2203546408,0.74644953
2203514900,0.43245867
2203541528,0.7235091
2203553753,0.54649556
2203558954,0.25903141
2203559195,0.5255797
2203560058,-0.07658374
2203554380,0.5612943
2203554766,1.5739973
2203557374,0.9015261
2203557269,1.7021137
2203544974,1.0894722
2203558993,0.8096133
2203518467,1.1891079
2203557913,0.6401669
2203520201,1.3425174
2203486982,0.29843658
2203557018,0.42792922
2203544231,1.3254524
2203557066,0.15773788
2203552598,0.24116352
2203555081,0.5801037
2203555507,1.233439
2203559928,0.31156144
2203557261,0.4139677
2203558679,0.39612055
2203555702,0.841449
2203538889,1.0614307
2203558383,0.7806672
2203559646,0.68967855
2203558972,0.602027
2203556144,0.74907905
2203555831,1.0394067
2203520970,0.63369095
2203539780,1.113515
2203550020,0.7415086
2203547057,0.63043386
2203463050,1.1279911
2203555027,0.72827417
2203549402,0.71817243
2203528278,1.0857058
2203535002,0.9122881
2203555445,2.7655137
2203522707,1.0327046
2203559053,0.8020606
2203553655,0.03819835
2203506496,1.690219
2203555003,1.2921758
2203552342,1.3785291
2203558839,0.5254837
2203541284,0.83275
2203558250,0.96347046
2203559982,0.35862732
2203549888,1.7604619
2203556761,0.37087736
2203550446,0.66950995
2203556496,0.59882456
2203546251,1.3263295
2203524599,1.9519169
2203559861,0.39488694
2203525279,0.95576966
2203546181,1.4850464
2203556451,1.6131444
2203556295,0.7489907
2203556473,0.7758274
2203555735,0.2110649
2203534907,1.2049707
2203552513,1.0541899
2203555896,0.6646771
2203529997,0.50890553
2203520119,0.23973337
2203505681,2.2657223
2203497651,1.4630123
2203553229,1.0236595
2203547103,0.855206
2203531961,0.29872215
2203554645,0.32349813
2203529725,1.7177069
2203517277,0.48089185
2203549163,0.692495
2203552325,0.8631095
2203559497,0.34127906
2203539539,0.77231157
2203558594,1.973614
2203554838,2.7222986
2203548116,0.89096034
2203532052,1.0203152
2203556972,0.41918105
2203535668,0.41527575
2203522931,1.1252904
2203553691,0.7716006
2203528626,0.8182361
2203553185,0.06898373
2203475161,0.9634266
2203559714,0.66010994
2203540878,0.23744166
2203524528,0.67734903
2203554344,0.50734365
2203535014,0.07712841
2203538928,0.31085977
2203557932,1.1581783
2203553715,1.4596949
2203554328,-0.0061341524
2203557195,0.728177
2203505378,0.71805817
2203556513,0.021032989
2203512702,0.5034513
2203553378,0.3861648
2203506655,0.54317737
2203558125,0.8771319
2203520326,0.5801225
2203548273,1.0260909
2203513363,0.5866021
2203559959,0.1961225
2203557996,1.1040282
2203548888,1.3631623
2203553977,0.4872643
2203558094,0.23906872
2203558353,0.55104727
2203559601,0.8325263
2203520977,0.7207551
2203554293,0.35369515
2203486542,0.5489693
2203541308,0.2542315
2203554130,0.7903563
2203531237,2.0678282
2203552621,0.77893376
2203559914,0.9271792
2203540103,0.4519772
2203527261,1.2260466
2203514679,2.2501605
2203521500,0.5329792
2203499629,1.1780496
2203556821,0.6797967
2203549201,1.437298
2203547263,0.36063647
2203557553,0.5014091
2203547620,0.5087931
2203553168,0.551587
2203559943,0.45256674
2203557843,0.19042388
2203557273,1.55465
2203550609,1.1139519
2203532941,0.53477794
2203511306,0.26142058
2203550145,0.7259935
2203552819,0.47620472
2203553811,0.26344532
2203559471,0.1882905
2203558829,0.3617277
2203540681,0.92556274
2203556912,0.22135413
2203556778,0.55316263
2203538907,1.1376476
2203511955,0.99064255
2203530633,0.9203426
2203550674,0.94996107
2203553681,0.3385096
2203538266,0.13449836
2203509354,0.35223705
2203556135,0.31951955
2203487614,1.2733277
2203547414,0.38272643
2203512219,0.48496997
2203557407,0.5239257
2203519997,1.0422279
2203559988,0.35058427
2203550355,0.28385532
2203557489,0.46009526
2203537466,0.4491824
2203534778,0.46237215
2203515624,1.9304483
2203495418,0.36535788
2203555310,0.55358565
2203542952,0.3675886
2203548163,0.7526343
2203553680,0.5605723
2203541989,0.7844317
2203482013,1.5346826
2203550200,0.1836929
2203491945,1.0807797
2203551819,0.26856393
2203477830,0.9101038
2203555199,0.58856684
2203542016,1.2024798
2203547049,0.2240498
2203552388,0.975481
2203547021,0.28404236
2203558690,1.0995024
2203519656,0.6775517
2203559989,0.41556817
2203559218,0.65833956
2203531179,0.2910784
2203555578,0.65443534
2203547544,0.46848482
2203550694,0.43532962
2203516170,0.6719636
2203547546,0.62322843
2203510095,0.32762095
2203544019,1.8003765
2203549605,0.33098406
2203526934,0.104580134
2203545494,0.08177784
2203556676,-0.07775533
2203559489,0.5825624
2203555756,0.50225145
2203529559,1.8102443
2203549174,1.0413498
2203557708,0.4998071
2203558678,1.4962053
2203549940,0.38743675
2203538564,0.40849262
2203558976,0.1841352
2203533429,0.53744406
2203559937,0.1584754
2203554868,-0.016149938
2203555231,0.20159316
2203552883,0.8247481
2203548661,0.5595789
2203549689,0.108940154
2203522447,0.4590075
2203532036,0.15186411
2203489112,0.33509666
2203545639,0.53119415
2203536003,1.711513
2203544653,1.3200785
2203545872,0.6130598
2203555687,0.69729936
2203550837,0.1741162
2203555449,0.8234577
2203558890,0.17894134
2203512949,1.3108065
2203540785,1.4433405
2203543835,0.2529974
2203539017,0.33677542
2203556322,0.32146508
2203554635,2.02927
2203499854,0.16849992
2203557986,0.5303932
2203556134,0.7871851
2203496895,0.33881363
2203558841,1.5899992
2203517183,1.1995738
2203555977,0.24856612
2203554326,0.5970778
2203549880,0.5985988
2203559430,0.56500006
2203557942,1.1547971
2203548313,0.81037384
2203542584,0.63377154
2203554438,0.5255033
2203557352,0.36550355
2203558782,0.28666735
2203559496,0.24146822
2203559490,0.39824367
2203518480,0.39203194
2203558113,0.29298335
2203558603,0.8028461
2203552252,-0.04895848
2203559284,0.47369397
2203535953,0.66010994
2203557499,0.3132517
2203509078,1.2224472
2203553855,0.7876848
2203560024,0.0836758
2203528576,0.6280569
2203559183,0.2557605
2203558784,0.1401039
2203555173,0.04930547
2203556957,2.8856664
2203559249,0.28145832
2203513046,0.755411
2203548828,0.59225965
2203558340,2.0266745
2203532960,0.87797403
2203526979,0.7637893
2203559929,0.1584754
2203556516,0.46548614
2203543330,0.47334504
2203559955,0.4706149
2203540313,0.36801958
2203553308,0.4856488
2203558768,0.60327417
2203544770,0.8408425
2203530566,0.40897626
2203559325,-0.22246689
2203529112,0.82140493
2203559994,0.46031916
2203542232,0.8275219
2203464630,0.40342706
2203558215,0.5708411
2203506119,1.3375424
2203525682,0.7360948
2203521159,0.118825495
2203475785,1.4399557
2203552319,1.0680051
2203559645,0.35513616
2203473183,0.97346
2203559045,0.16446194
2203479622,0.34351534
2203557162,0.39225549
2203482114,1.6641268
2203559703,0.90165436
2203557497,0.73910594
2203498524,0.29303545
2203555497,2.2085779
2203557923,0.49711326
2203504202,0.63531697
2203539329,0.55678546
2203559935,0.45643657
2203555200,0.20159316
2203554271,0.6730979
2203537632,0.53528166
2203537586,0.29097867
2203548848,0.5762861
2203554428,0.33136255
2203548725,0.6084455
2203559444,0.43649432
2203559175,0.27227813
2203508371,0.5682154
2203559669,0.8498961
2203478670,0.58590883
2203526260,0.8086248
2203554896,0.74042034
2203556096,0.70409524
2203553829,1.1285715
2203525993,0.3176371
2203557605,0.42997557
2203559067,0.80914146
2203555365,0.404315
2203508717,0.26164728
2203555975,0.24856612
2203558772,0.14495534
2203559895,0.9616798
2203559008,0.31135017
2203557802,0.24802005
2203559315,0.189022
2203556515,1.1450555
2203554744,2.0966415
2203555016,0.24283937
2203559415,0.30210847
2203554556,0.15057135
2203538005,0.23265421
2203551368,0.94291234
2203528403,0.27960032
2203547046,-0.044123292
2203535039,0.9225457
2203539333,0.55678546
2203557671,0.5383606
2203559773,0.8107687
2203454651,0.6109621
2203542059,1.1524427
2203542728,1.1290553
2203554662,0.3766687
2203547922,0.47656643
2203525290,0.551306
2203545328,1.6404867
2203554549,0.5585221
2203556052,0.41379774
2203557535,0.59629226
2203555049,0.10533753
2203551731,0.32822204
2203556347,0.14331573
2203559419,0.29499725
2203556172,0.3420468
2203559848,0.1649051
2203544329,0.33894336
2203545558,0.6709075
2203559986,0.41843373
2203511015,0.34421837
2203559254,0.2657836
2203527284,0.4397768
2203526383,0.4399866
2203555834,0.19637069
2203553765,0.48424348
2203549762,-0.07234216
2203559122,1.032581
2203527789,0.62888646
2203557675,0.43065053
2203559352,0.28924173
2203550384,1.2969285
2203522917,1.0256919
2203546400,0.41013727
2203548825,0.34373206
2203517343,0.33936116
2203547254,0.3214003
2203546728,0.36660454
2203513103,0.9614835
2203516496,1.689205
2203552740,0.2435368
2203524515,0.9417181
2203518288,0.31267965
2203524540,0.42014122
2203557507,0.41531885
2203559245,0.7201603
2203535511,0.254337
2203551338,0.25190958
2203554677,0.3417523
2203488009,2.3892038
2203458559,2.1104467
2203549842,0.015522063
2203558413,0.79722846
2203552843,0.3503443
2203498842,0.2609449
2203553998,0.45954284
2203558152,0.13993803
2203472261,0.78475785
2203559622,0.3671996
2203555978,0.33021212
2203526995,0.9113939
2203558966,0.4226054
2203555493,0.23150784
2203504931,0.36535788
2203542382,1.0933967
2203557505,0.40005338
2203557806,0.8528819
2203559170,0.18878466
2203511884,0.120452315
2203537277,0.39641076
2203554091,0.8221736
2203559488,0.39191568
2203559438,0.009981811
2203504248,0.7014309
2203558516,0.15905374
2203546550,0.2632661
2203527135,0.058478445
2203516776,2.2904198
2203558625,0.10228622
2203531749,0.39066055
2203502245,0.32314894
2203554566,0.17545912
2203559450,0.43409598
2203558759,0.627972
2203554577,-0.048890293
2203501643,1.0306933
2203556571,0.21469584
2203545621,2.2483797
2203537860,0.4587205
2203553242,0.7230123
2203504615,0.8488108
2203534781,0.6653962
2203552998,0.699314
2203552955,0.3417147
2203524680,0.34577838
2203543579,0.5136568
2203458546,-0.22076571
2203556140,0.3107108
2203541248,0.36843473
2203520600,0.45299083
2203509713,1.0926292
2203520539,0.8468702
2203547977,0.038564444
2203554742,0.84565914
2203523016,0.014966369
2203530797,0.73598516
2203534322,1.3063877
2203512491,0.36535788
2203527946,0.7344996
2203543537,0.43670708
2203542194,1.481587
2203557619,1.0788121
2203552142,0.2900329
2203546405,0.29723832
2203556403,0.14495534
2203507195,0.885126
2203506275,0.6117235
2203559099,0.43027127
2203531553,0.11473951
2203528912,0.44960028
2203536852,0.2825317
2203532877,0.2582695
2203550069,0.28878963
2203484767,0.20987624
2203555314,0.5673843
2203552663,0.56353664
2203545968,0.050957322
2203552432,0.1886346
2203558920,0.3010915
2203551380,-0.16209674
2203558447,0.5824302
2203542614,0.25252897
2203557689,0.36202204
2203525027,0.2607876
2203559677,0.35844764
2203534160,0.48098567
2203551658,0.2139371
2203480969,0.4936478
2203558498,0.52476555
2203559624,0.42054808
2203555728,0.47805318
2203551828,1.1277001
2203549390,0.1511344
2203544021,0.8569932
2203549302,0.61285686
2203533690,1.2374041
2203551917,0.3819039
2203552911,0.8062362
2203553972,0.21541607
2203546681,0.48424348
2203547634,0.5142959
2203528921,0.47607565
2203528582,0.38112274
2203504257,0.8691735
2203558531,-0.117890656
2203553336,0.7667984
2203550071,0.35294253
2203558349,0.42599016
2203546160,0.005357176
2203524010,2.2416787
2203557688,0.70706975
2203559033,0.49410054
2203541143,0.2379747
2203545924,1.156547
2203555757,0.74928004
2203536161,0.7349263
2203528436,0.5712812
2203531707,0.4147426
2203559394,0.20469615
2203521896,1.052588
2203559609,0.51691943
2203500104,0.46207872
2203556253,0.64493495
2203541885,0.51017916
2203556117,0.77255034
2203556799,0.3726533
2203499027,0.58688474
2203558758,0.67779166
2203549683,0.39815003
2203559275,0.18854469
2203548286,0.14760128
2203558969,0.44607824
2203546961,0.02946952
2203552421,0.21161988
2203527685,0.058478445
2203557069,0.8727565
2203557115,0.12521333
2203544027,0.56581944
2203518019,0.5168164
2203560004,0.102790326
2203558241,0.25437587
2203543339,1.4576175
2203485725,0.55750084
2203552994,0.4612119
2203524157,0.39887974
2203559638,0.28514594
2203552943,0.5207319
2203555685,0.7298695
2203557098,0.37422776
2203554463,0.60331625
2203555014,1.2696697
2203532725,0.6887097
2203559243,0.771616
2203545616,0.5011753
2203551830,0.43983155
2203552181,0.58386827
2203504372,0.7451221
2203540783,0.21185008
2203528232,0.3871094
2203487352,0.81650084
2203528828,0.5437382
2203544755,0.70691925
2203523556,1.1416731
2203510171,0.493382
2203557733,0.2031014
2203547043,0.2240498
2203543628,0.50627184
2203559383,0.27412695
2203557910,0.8697424
2203536681,0.65975237
2203544146,0.19589737
2203554502,0.50902194
2203555064,-0.030258477
2203556737,0.5713063
2203557710,0.9322325
2203547050,-0.14698124
2203531475,0.11756265
2203558783,0.7564355
2203557165,0.23129952
2203556639,2.037715
2203557236,0.15555495
2203559766,0.3231542
2203531720,0.2812271
2203468015,0.37214923
2203559481,0.23596346
2203452010,0.43958625
2203555830,0.5354817
2203537276,0.47798452
2203559516,0.20819595
2203528164,0.22566846
2203535982,0.45777252
2203545031,0.88750756
2203536410,0.34480068
2203552639,0.23316222
2203558345,0.2685641
2203560025,0.11609155
2203559312,0.6593315
2203555229,0.31772113
2203550026,0.15959954
2203527950,0.22560605
2203556642,0.41985178
2203474123,0.48075283
2203543629,1.6776305
2203555639,0.44624457
2203556762,0.07853156
2203546409,0.31388044
2203553735,0.6288012
2203526198,1.6611232
2203559948,1.0102773
2203555916,0.4124153
2203518520,0.22130945
2203493222,0.27707824
2203525125,0.69657767
2203541897,0.58836335
2203512278,0.9866342
2203535554,0.6224888
2203556077,0.2932738
2203556207,0.1313195
2203530803,1.0546024
2203529785,1.553297
2203553042,0.20966518
2203552257,-0.00785017
2203547116,0.66503555
2203502462,0.2529974
2203552790,1.0793061
2203534469,0.054986298
2203522142,1.1077235
2203528411,0.75365335
2203556795,0.32426625
2203558913,0.40939713
2203549667,0.29821962
2203556635,0.30124116
2203549659,0.29821962
2203547644,0.6615109
2203556720,0.9392738
2203540946,0.6834433
2203541067,0.7338115
2203553578,0.20764568
2203505553,1.1100564
2203550716,0.16915888
2203556161,0.3648743
2203543626,0.04577762
2203513605,1.0045228
2203558248,0.33166623
2203553277,0.79453963
2203552642,0.21362814
2203554032,0.42846164
2203490579,0.38598162
2203554477,0.82939243
2203553515,0.81877995
2203532214,0.7477732
2203552814,0.18170533
2203534136,1.0265353
2203557696,0.20159066
2203554433,0.41326067
2203555693,0.18384969
2203461942,0.584612
2203532677,0.5566648
2203530420,0.11844361
2203532227,1.0893812
2203549998,0.15324512
2203486508,1.0265353
2203557703,0.20159066
2203558347,0.12280759
2203539661,0.97316426
2203557450,0.16926956
2203553516,0.46819842
2203510468,0.58574575
2203553533,0.20251718
2203541475,0.20295462
2203513469,0.3027935
2203559120,0.99804735
2203558409,0.8750246
2203559273,1.2072486
2203556281,0.43448818
2203559116,0.56222713
2203557044,0.26414692
2203494515,0.49239898
2203559057,0.25856614
2203534601,0.21850929
2203541463,0.3527966
2203558071,1.1775657
2203537976,0.36328363
2203557247,0.33847862
2203555549,0.7770795
2203559163,-0.036512434
2203534306,0.27164513
2203511479,0.49153903
2203558756,0.42458314
2203555720,1.5558063
2203559947,0.004583657
2203524523,0.9866342
2203528024,0.25499684
2203528844,0.566038
2203521672,0.3817929
2203556643,1.1522417
2203542635,0.66010994
2203558519,0.1911422
2203518537,-0.0349617
2203557289,0.48032075
2203520263,1.405521
2203549986,0.3650636
2203540992,0.23648241
2203556982,0.22858343
2203500218,0.8956007
2203553953,0.4813656
2203471877,0.09015036
2203498672,1.0204396
2203559991,0.2184875
2203556774,1.032643
2203511141,0.53454226
2203543344,0.87188196
2203559359,0.5793144
2203559303,0.25804305
2203536279,0.36515665
2203543362,0.90727854
2203553922,0.5055246
2203520398,0.13892648
2203548036,0.29898918
2203541816,1.6489527
2203554571,0.21044901
2203473751,0.437982
2203546684,0.21791652
2203534856,1.0868292
2203557658,1.0276709
2203508952,0.4630429
2203512796,0.08065152
2203554863,0.41257918
2203553233,0.47706398
2203511143,0.6155038
2203508922,0.563967
2203559583,0.38546088
2203554610,0.28878963
2203542053,1.2237712
2203514263,0.47730836
2203551631,0.28950894
2203552574,0.5953654
2203521099,0.32516384
2203545218,0.77635306
2203539685,1.2907615
2203553673,0.66010994
2203494130,0.18193227
2203554679,1.3605925
2203545452,0.4684968
2203559479,-0.04862094
2203509969,0.8336185
2203558530,0.6166891
2203559001,0.8194551
2203556590,0.32622778
2203557003,0.48466152
2203519756,0.773996
2203559291,0.19216573
2203557466,0.588531
2203551550,0.24856612
2203491918,0.64839
2203557542,0.83471006
2203512875,1.2296295
2203552645,-0.034819067
2203558694,0.2366082
2203524794,-0.03777188
2203549695,0.5493208
2203554589,0.4699316
2203548975,0.19404885
2203557445,-0.031802297
2203558545,0.36912847
2203558171,0.6236427
2203523114,0.28566214
2203553651,1.9459405
2203520312,0.8785951
2203558462,0.3722638
2203550024,0.13432768
2203560003,0.2209821
2203540059,0.21451497
2203540155,0.1972638
2203552287,0.42628726
2203558578,0.20038739
2203553039,0.34445587
2203517265,0.372274
2203559916,0.19092917
2203554663,0.9997077
2203532701,0.56512654
2203559484,0.3049688
2203555165,0.26695743
2203559863,0.3006127
2203543568,0.43393832
2203537868,0.95076126
2203555695,0.33885914
2203555083,0.7732811
2203554175,0.35997266
2203532632,0.42187166
2203502281,0.28993958
2203554586,0.3740054
2203504092,0.30259803
2203559568,1.064242
2203544528,0.4536365
2203528260,0.32176095
2203557559,0.1788013
2203553547,0.36706457
2203531345,1.01651
2203547585,0.53659666
2203534391,0.7839404
2203559961,0.33372483
2203554252,0.17009446
2203546370,0.5196629
2203557634,0.1969856
2203536811,1.3545029
2203514442,0.23585367
2203546191,0.16813627
2203557807,0.058272958
2203521749,0.6067291
2203472822,0.030128866
2203546690,0.37671018
2203531890,0.5359347
2203525487,0.47801095
2203495851,0.28748757
2203555017,0.19486555
2203557284,0.6962055
2203535800,0.28566214
2203557548,0.5463718
2203556181,0.60635364
2203558009,0.51212496
2203559872,0.28284281
2203527900,0.63811135
2203549720,0.24269211
2203559621,0.2262733
2203535746,0.32490087
2203559770,0.21498802
2203504007,0.8458952
2203512333,0.37733096
2203545402,0.79506046
2203555915,-0.15230417
2203553376,0.32685024
2203553053,0.9122044
2203558958,0.760234
2203558948,0.37545347
2203556814,0.16995358
2203555746,0.44754022
2203550245,0.45728356
2203548540,0.39242616
2203559521,0.09885529
2203555872,0.14821878
2203557914,0.12713921
2203559629,0.24799782
2203553486,0.2645551
2203551903,0.60460776
2203518119,0.5148584
2203546304,0.98139334
2203558908,0.49785167
2203555384,0.6597911
2203548093,0.107737124
2203544794,0.77974415
2203557693,0.71407366
2203541864,0.25758672
2203524269,0.16870627
2203544840,0.93533933
2203537419,0.27621996
2203551484,0.4045838
2203546297,0.41407567
2203529454,0.5774493
2203555206,0.25399375
2203488494,0.38398886
2203446654,0.47350875
2203514688,0.54942584
2203527596,0.33840096
2203532589,0.86186206
2203559049,0.3437351
2203541728,0.5149556
2203529124,0.3675667
2203546360,0.23984846
2203488190,0.7521832
2203554359,0.588435
2203471831,0.28063923
2203555879,1.0762407
2203556869,0.2279779
